"d-flex href","symbol","text-start","text-start 2","text-decoration-none href","symbol 2","btn-quote","text-center href","text-decoration-none href 2","symbol 3"
"https://www.set.or.th/th/market/product/stock/quote/BBIK/price","BBIK","บริษัท บลูบิค กรุ๊ป จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/tech","TECH","-","https://www.set.or.th/th/market/product/stock/quote/BBIK/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/BBL/price","BBL","ธนาคารกรุงเทพ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/fincial","FINCIAL","","https://www.set.or.th/th/market/product/stock/quote/BBL/factsheet","https://www.set.or.th/th/market/index/set/fincial/bank","BANK"
"https://www.set.or.th/th/market/product/stock/quote/BC/price","BC","บริษัท บูทิค คอร์ปอเรชั่น จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/propcon","PROPCON","-","https://www.set.or.th/th/market/product/stock/quote/BC/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/BCH/price","BCH","บริษัท บางกอก เชน ฮอสปิทอล จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/service","SERVICE","","https://www.set.or.th/th/market/product/stock/quote/BCH/factsheet","https://www.set.or.th/th/market/index/set/service/helth","HELTH"
"https://www.set.or.th/th/market/product/stock/quote/BCP/price","BCP","บริษัท บางจาก คอร์ปอเรชั่น จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/resourc","RESOURC","","https://www.set.or.th/th/market/product/stock/quote/BCP/factsheet","https://www.set.or.th/th/market/index/set/resourc/energ","ENERG"
"https://www.set.or.th/th/market/product/stock/quote/BCPG/price","BCPG","บริษัท บีซีพีจี จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/resourc","RESOURC","","https://www.set.or.th/th/market/product/stock/quote/BCPG/factsheet","https://www.set.or.th/th/market/index/set/resourc/energ","ENERG"
"https://www.set.or.th/th/market/product/stock/quote/BCT/price","BCT","บริษัท เบอร์ล่า คาร์บอน (ไทยแลนด์) จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/indus","INDUS","","https://www.set.or.th/th/market/product/stock/quote/BCT/factsheet","https://www.set.or.th/th/market/index/set/indus/petro","PETRO"
"https://www.set.or.th/th/market/product/stock/quote/BDMS/price","BDMS","บริษัท กรุงเทพดุสิตเวชการ จำกัด(มหาชน)","SET","https://www.set.or.th/th/market/index/set/service","SERVICE","","https://www.set.or.th/th/market/product/stock/quote/BDMS/factsheet","https://www.set.or.th/th/market/index/set/service/helth","HELTH"
"https://www.set.or.th/th/market/product/stock/quote/BE8/price","BE8","บริษัท เบริล 8 พลัส จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/tech","TECH","-","https://www.set.or.th/th/market/product/stock/quote/BE8/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/BEAUTY/price","BEAUTY","บริษัท บิวตี้ คอมมูนิตี้ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/service","SERVICE","","https://www.set.or.th/th/market/product/stock/quote/BEAUTY/factsheet","https://www.set.or.th/th/market/index/set/service/comm","COMM"
"https://www.set.or.th/th/market/product/stock/quote/BEC/price","BEC","บริษัท บีอีซี เวิลด์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/service","SERVICE","","https://www.set.or.th/th/market/product/stock/quote/BEC/factsheet","https://www.set.or.th/th/market/index/set/service/media","MEDIA"
"https://www.set.or.th/th/market/product/stock/quote/BEM/price","BEM","บริษัท ทางด่วนและรถไฟฟ้ากรุงเทพ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/service","SERVICE","","https://www.set.or.th/th/market/product/stock/quote/BEM/factsheet","https://www.set.or.th/th/market/index/set/service/trans","TRANS"
"https://www.set.or.th/th/market/product/stock/quote/BEYOND/price","BEYOND","บริษัท เบาด์ แอนด์ บียอนด์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/service","SERVICE","","https://www.set.or.th/th/market/product/stock/quote/BEYOND/factsheet","https://www.set.or.th/th/market/index/set/service/tourism","TOURISM"
"https://www.set.or.th/th/market/product/stock/quote/BGC/price","BGC","บริษัท บีจี คอนเทนเนอร์ กล๊าส จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/indus","INDUS","","https://www.set.or.th/th/market/product/stock/quote/BGC/factsheet","https://www.set.or.th/th/market/index/set/indus/pkg","PKG"
"https://www.set.or.th/th/market/product/stock/quote/BGRIM/price","BGRIM","บริษัท บี.กริม เพาเวอร์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/resourc","RESOURC","","https://www.set.or.th/th/market/product/stock/quote/BGRIM/factsheet","https://www.set.or.th/th/market/index/set/resourc/energ","ENERG"
"https://www.set.or.th/th/market/product/stock/quote/BGT/price","BGT","บริษัท บีจีที คอร์ปอเรชั่น จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/consump","CONSUMP","-","https://www.set.or.th/th/market/product/stock/quote/BGT/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/BH/price","BH","บริษัท โรงพยาบาลบำรุงราษฎร์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/service","SERVICE","","https://www.set.or.th/th/market/product/stock/quote/BH/factsheet","https://www.set.or.th/th/market/index/set/service/helth","HELTH"
"https://www.set.or.th/th/market/product/stock/quote/BIG/price","BIG","บริษัท บิ๊ก คาเมร่า คอร์ปอเรชั่น จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/service","SERVICE","","https://www.set.or.th/th/market/product/stock/quote/BIG/factsheet","https://www.set.or.th/th/market/index/set/service/comm","COMM"
"https://www.set.or.th/th/market/product/stock/quote/BIOTEC/price","BIOTEC","บริษัท ไบโอ กรีน เอ็นเนอร์ยี่ เทค จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/resourc","RESOURC","","https://www.set.or.th/th/market/product/stock/quote/BIOTEC/factsheet","https://www.set.or.th/th/market/index/set/resourc/energ","ENERG"
"https://www.set.or.th/th/market/product/stock/quote/BIS/price","BIS","บริษัท ไบโอซายน์ แอนิมัล เฮลธ์ จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/service","SERVICE","-","https://www.set.or.th/th/market/product/stock/quote/BIS/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/BIZ/price","BIZ","บริษัท บิสซิเนสอะไลเม้นท์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/consump","CONSUMP","","https://www.set.or.th/th/market/product/stock/quote/BIZ/factsheet","https://www.set.or.th/th/market/index/set/consump/person","PERSON"
"https://www.set.or.th/th/market/product/stock/quote/BJC/price","BJC","บริษัท เบอร์ลี่ ยุคเกอร์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/service","SERVICE","","https://www.set.or.th/th/market/product/stock/quote/BJC/factsheet","https://www.set.or.th/th/market/index/set/service/comm","COMM"
"https://www.set.or.th/th/market/product/stock/quote/BJCHI/price","BJCHI","บริษัท บีเจซี เฮฟวี่ อินดัสทรี จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/propcon","PROPCON","","https://www.set.or.th/th/market/product/stock/quote/BJCHI/factsheet","https://www.set.or.th/th/market/index/set/propcon/cons","CONS"
"https://www.set.or.th/th/market/product/stock/quote/BKD/price","BKD","บริษัท บางกอก เดค-คอน จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/propcon","PROPCON","","https://www.set.or.th/th/market/product/stock/quote/BKD/factsheet","https://www.set.or.th/th/market/index/set/propcon/cons","CONS"
"https://www.set.or.th/th/market/product/stock/quote/BKGI/price","BKGI","บริษัท แบงคอกจีโนมิกส์อินโนเวชั่น จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/service","SERVICE","","https://www.set.or.th/th/market/product/stock/quote/BKGI/factsheet","https://www.set.or.th/th/market/index/set/service/helth","HELTH"
"https://www.set.or.th/th/market/product/stock/quote/BKIH/price","BKIH","บริษัท บีเคไอ โฮลดิ้งส์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/fincial","FINCIAL","","https://www.set.or.th/th/market/product/stock/quote/BKIH/factsheet","https://www.set.or.th/th/market/index/set/fincial/insur","INSUR"
"https://www.set.or.th/th/market/product/stock/quote/BKKCP/price","BKKCP","กองทุนรวมอสังหาริมทรัพย์บางกอก","SET","https://www.set.or.th/th/market/index/set/propcon","PROPCON","","https://www.set.or.th/th/market/product/stock/quote/BKKCP/factsheet","https://www.set.or.th/th/market/index/set/propcon/pf&reit","PF&REIT"
"https://www.set.or.th/th/market/product/stock/quote/BLA/price","BLA","บริษัท กรุงเทพประกันชีวิต จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/fincial","FINCIAL","","https://www.set.or.th/th/market/product/stock/quote/BLA/factsheet","https://www.set.or.th/th/market/index/set/fincial/insur","INSUR"
"https://www.set.or.th/th/market/product/stock/quote/BLAND/price","BLAND","บริษัท บางกอกแลนด์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/propcon","PROPCON","","https://www.set.or.th/th/market/product/stock/quote/BLAND/factsheet","https://www.set.or.th/th/market/index/set/propcon/prop","PROP"
"https://www.set.or.th/th/market/product/stock/quote/BLC/price","BLC","บริษัท บางกอกแล็ป แอนด์ คอสเมติค จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/consump","CONSUMP","","https://www.set.or.th/th/market/product/stock/quote/BLC/factsheet","https://www.set.or.th/th/market/index/set/consump/person","PERSON"
"https://www.set.or.th/th/market/product/stock/quote/BLESS/price","BLESS","บริษัท เบล็ส แอสเสท กรุ๊ป จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/propcon","PROPCON","-","https://www.set.or.th/th/market/product/stock/quote/BLESS/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/BLISS/price","BLISS","บริษัท บลิส อินเทลลิเจนซ์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/tech","TECH","","https://www.set.or.th/th/market/product/stock/quote/BLISS/factsheet","https://www.set.or.th/th/market/index/set/tech/ict","ICT"
"https://www.set.or.th/th/market/product/stock/quote/BM/price","BM","บริษัท บางกอกชีทเม็ททัล จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/indus","INDUS","-","https://www.set.or.th/th/market/product/stock/quote/BM/factsheet","",""
